"","X","Academic_Language..Low.Frequency.","Citation","Contingency","Descriptive","Directive","Elaborative_Syntax","Emotion_Positive","Emotion_Negative","Emotion_Surprise","Expository_Devices","FirstPerson","Forceful","Future","Inquiry","Interactive","Metadiscourse","Narrative","Past","Persons","Privy","Public","Reasoning","Relations_Positive","Relations_Negative","Reporting","Strategic","Values_Positive","Values_Negative","Name"
"300","2011_11_08_SS_Health_AIDS.txt",6.59,0.41,0.84,3.82,0.74,11.58,0.49,0.92,0,2.83,1.21,2.81,1.01,0.25,0.68,0.57,4.13,0.76,4.29,0.94,2.34,0.9,3.47,1.11,8.23,1.27,2.98,0.76,"458"
"301","2012_02_16_SS_Health_Pollution.txt",8.15,0.37,0.59,7.34,0.74,13.34,0.59,0.59,0,3.34,0.96,1.85,1.04,0.67,0.67,0.37,3.26,0.59,2.3,0.74,2.22,0.74,2.89,0.59,8.75,1.56,3.34,0.96,"458"
"302","2012_03_22_SS_Health_Water.txt",5.6,0.35,1.04,6.25,0.69,13.32,0.19,1.12,0,2.2,1.2,3.01,1.27,0.42,1.12,0.62,3.51,0.5,2.28,0.69,1.85,0.97,3.36,0.93,8.11,1.58,3.98,0.58,"458"
"303","2012_05_18_SS_Health_Food.txt",6.67,0.29,0.82,4.93,1.17,12.04,0.85,0.76,0.09,2.22,1.66,3.24,1.08,0.26,0.58,0.55,2.74,0.61,3.85,0.93,2.27,1.6,2.94,0.7,8.22,1.69,3.73,0.32,"458"
"304","2012_06_01_SS_Health_Global.txt",5.52,0.42,0.92,3.23,0.97,11.6,0.53,0.97,0.02,2.29,1.57,3.51,0.62,0.42,1.13,0.55,2.26,0.58,3.88,1.16,2.45,1.55,2.68,0.81,8.96,1.78,4.2,0.69,"458"
"305","2012_06_12_SS_Health_Malnutrition.txt",5.63,0.33,0.6,6.16,0.47,11.65,0.74,1.21,0,3.01,1.21,2.34,1,0.87,1.67,0.2,2.48,0.27,5.09,0.8,1.67,2.08,3.28,0.6,8.1,0.87,3.75,0.6,"458"
"306","2012_06_14_SS_Health_Children.txt",4.78,0.2,1.06,4.65,0.73,11.35,0.82,1.35,0,3.17,2.11,2.28,1.48,0.26,1.02,0.63,3.73,0.63,5.05,0.73,2.04,0.99,3.36,0.86,7.32,1.75,2.77,0.16,"458"
"307","2012_07_23_SS_Health_Aids.txt",6.39,0.47,0.79,4.01,0.47,12.32,0.42,1.14,0,2.96,1.38,2.43,1.17,0.37,0.68,0.37,4.13,0.65,3.9,0.7,1.8,1.21,3.97,1,7.91,1.98,2.19,0.44,"458"
"308","2012_08_03_SS_Health_Uganda.txt",4.5,0.38,0.75,2.16,0.56,11.35,0.47,0.56,0,1.31,3.47,2.63,0.66,0.28,1.41,0.47,3.75,0.66,3.28,0.84,2.35,2.16,3.19,0.38,8.63,1.03,3.1,0.38,"458"
"309","2012_08_05_SS_Health_Malawi.txt",5.48,0,0.48,3.57,0.24,9.52,1.19,0.24,0,2.38,3.33,0.95,0.48,0,1.67,0,3.57,0.24,5.48,0,0.95,1.43,4.29,0.48,8.57,0.95,4.05,0,"458"
"310","2012_08_08_SS_Health_PEPFAR.txt",4.84,0.43,0.69,2.5,0.8,10.74,0.8,0.48,0,2.34,2.02,3.72,0.9,0.27,1.06,0.53,3.56,1.06,3.62,0.96,2.07,1.33,4.31,0.8,8.19,1.76,2.18,0.48,"458"
"311","2012_08_08_SS_Health_South_Africa.txt",5.22,0.47,0.67,4.13,0.91,11.8,0.56,0.65,0,1.96,1.29,2.74,0.93,0.27,1.47,0.49,2.87,0.69,3.65,1.11,2.62,0.65,3.29,1.2,8.85,1.49,3.6,0.67,"458"
"312","2012_09_24_SS_Health_CGI.txt",6.51,0.2,0.5,4.38,0.61,11.59,0.48,0.5,0.02,2.17,1.31,2.94,0.72,0.33,1.29,0.39,3.15,0.59,3,0.94,3.13,1.38,3.22,0.94,9.4,1.8,3.4,0.42,"458"
"313","2012_09_26_SS_Health_AIDS.txt",5,0.56,1.02,2.78,0.46,12.42,0.65,0.46,0,1.67,2.13,3.06,0.83,0.37,1.02,0.28,2.5,0.28,3.99,0.28,3.06,1.67,4.63,0.93,8.99,1.85,2.97,0.09,"458"
"314","2012_09_27_SS_Health_Food.txt",6.19,0.55,0.41,4.88,0.55,12.17,0.69,0.41,0,2.68,2.48,2.27,0.89,0.21,0.96,0.55,3.71,0.89,4.26,0.55,2.75,1.17,4.95,0.55,7.36,1.17,3.65,0,"458"
"315","2012_11_29_SS_Health_AIDS.txt",5.68,0.17,0.74,3.56,0.56,12.02,0.35,0.74,0,2.56,1.82,3.3,1.39,0.22,0.82,0.56,3.25,0.69,3.99,0.78,2.21,1.69,4.43,0.52,7.42,1.87,2.43,0.78,"458"
"316","1994_05_12_FL_Foreign_Mandela.txt",4,0,0.83,3.03,0.55,11.72,0.28,0,0,2.34,1.79,2.62,1.52,0.14,1.38,0.55,3.72,1.38,4.14,1.38,2.62,1.1,4.28,0.69,8.69,1.1,1.1,0,"458"
"317","1994_09_24_FL_Foriegn_Coast Guard.txt",4.12,0.47,1.1,5,0.6,12.13,0.41,0.75,0.03,1.89,1.85,2.67,0.85,0.28,2.29,0.66,3.11,1.45,2.8,1.6,1.89,1.19,2.58,0.91,7.26,1.7,3.11,0.44,"458"
"318","1995_03_07_FL_Foreign_NGO_Denmark.txt",6.2,0.31,0.79,3.54,0.61,14.84,0.39,1.13,0,2.1,1.05,2.05,0.87,0.09,0.22,0.57,2.58,0.31,4.19,1.13,3.4,0.52,2.31,0.92,7.46,1.83,4.89,1.22,"458"
"319","1995_09_07_FL_Foreign_Democracy_Mongolia.txt",5.37,0.32,0.38,2.58,0.64,14.24,0.91,0.43,0,1.72,1.56,2.58,1.18,0.38,1.24,0.16,2.96,0.21,4.03,1.02,2.2,0.81,3.28,0.38,8.65,0.86,5.16,0.27,"458"
"320","1995_10_13_FL_Foreign_Democracy_Chile.txt",4.85,0.38,0.83,3.87,0.38,12.86,0.53,0.23,0,2.39,2.24,2.54,0.95,0.27,1.06,0.46,3.79,1.18,3.64,0.8,2.39,1.25,1.93,0.57,7.24,1.25,4.74,0.3,"458"
"321","1996_07_04_FL_Foreign_RFE_RL.txt",5.54,0.4,0.52,5.27,0.72,14.06,0.89,0.69,0,1.36,1.14,2.15,0.79,0.1,0.57,0.25,3.37,1.16,5.1,0.99,2.75,0.49,3.29,1.04,8.36,0.84,4.7,0.49,"458"
"322","1997_02_03_FL_Foreign_Microcredit.txt",6.22,0.31,1.15,4.38,0.64,13.5,0.55,0.58,0.02,1.75,2.15,2.15,0.91,0.66,0.69,0.8,2.79,1.64,4.07,1.13,1.44,1.02,2.37,0.38,7.84,1.51,2.7,0.29,"458"
"323","1997_03_20_FL_Foreign_South_Africa.txt",5.37,0.38,1.01,3.41,0.67,13.46,0.73,0.8,0,1.71,1.55,2.78,1.26,0.39,1.69,0.49,2.87,0.78,4.09,1.47,2.75,0.94,2.56,0.89,7.37,1.38,3.92,0.53,"458"
"324","1997_03_24_FL_Foreign_Genocide.txt",3.46,0.38,0.38,2.95,0.38,15.51,0.26,3.08,0,2.05,0.77,3.33,1.54,0.26,0.26,0.51,2.44,0.38,3.46,0.77,3.46,0.26,3.08,1.15,6.79,2.69,4.36,2.82,"458"
"325","1997_03_28_FL_Foreign_Africa.txt",5.01,0.23,0.89,4.22,0.53,12.61,0.66,0.76,0,1.83,2.77,2.11,1.09,0.56,1.6,0.2,2.62,0.86,4.12,1.14,2.59,0.64,2.29,0.51,9.05,1.25,5.03,0.31,"458"
"326","1997_04_21_FL_Foreign_Africa.txt",7.04,0.46,0.75,4.79,0.75,13.26,0.67,0.79,0,1.67,1.83,2.04,1.17,0.25,0.71,0.38,2.08,0.83,3.54,0.96,3.25,0.25,3.17,0.54,10.17,1.29,4.5,0.54,"458"
"327","1997_05_22_FL_Foreign_Johns_Hopkins.txt",5.74,0.3,1.3,2.82,0.81,13.65,0.65,1.19,0,1.71,1.65,2.11,1.52,0.46,1.03,0.41,2.41,0.62,4.66,1.25,2.17,0.79,3.33,1.06,7.91,1.35,4.14,0.38,"458"
"328","1997_06_14_FL_Foreign_Democracy.txt",3.65,0.75,0.79,5.76,0.98,12.34,0.56,1.13,0,1.24,2.67,2.14,0.71,0.34,1.39,0.26,2.75,0.79,3.88,1.09,1.32,1.66,3.12,1.35,7.86,1.17,3.46,0.34,"458"
"329","1997_10_31_FL_Foreign_Belfast.txt",4.5,0.34,0.7,5.26,0.58,12.24,0.92,1.25,0,1.53,1.93,2.42,0.89,0.46,0.95,0.28,3.55,0.8,7.07,1.56,1.81,1.1,2.45,0.98,6.76,1.32,3.95,0.43,"458"
"330","1997_11_11_FL_Foreign_Civil_Society.txt",4.39,0.28,0.79,4.55,1.11,11.44,0.59,1.03,0,2.02,2.38,2.34,0.71,0.51,1.43,0.59,3.56,0.75,4.24,1.03,3.29,0.79,2.22,0.67,7.17,1.03,3.29,0.48,"458"
"331","1997_11_12_FL_Foreign_Kyrgyzstan.txt",3.97,0.36,0.79,2.82,0.72,12.5,0.36,0,0,1.01,2.67,3.11,1.95,0.79,2.6,0.29,3.03,0.65,3.68,1.08,3.76,1.16,2.46,0.29,6.72,1.23,5.2,0,"458"
"332","1997_11_14_FL_Foreign_Diversity.txt",4.65,0.86,0.86,5.97,0.71,14.16,0.56,0.3,0,1.26,2.63,2.73,0.96,0.4,2.58,1.01,3.69,0.71,3.69,1.42,1.72,0.25,1.42,0.91,7.79,0.86,3.95,0.15,"458"
"333","1997_11_16_FL_Foreign_Russia.txt",5.24,0.32,0.63,3.81,0.65,12.54,0.53,0.41,0,1.38,2.76,2.33,1.24,0.61,1.55,0.49,3.37,1.14,3.83,1.14,1.96,0.56,3.06,0.85,7.98,1.19,3.83,0.24,"458"
"334","1997_12_10_FL_Foreign_Human_Rights.txt",6.26,1.3,0.71,3.8,1.01,13.53,0.52,1.72,0,2.47,0.84,3.11,0.42,0.1,0.71,0.49,3.31,1.23,4.15,1.27,2.3,0.84,1.75,1.1,7.5,1.43,3.41,1.17,"458"
"335","1998_02_02_FL_Foreign_World_Economy.txt",6.45,0.21,1.4,3.35,0.83,14.26,0.37,0.83,0,1.53,2.15,2.73,0.83,0.83,1.53,0.37,2.4,0.66,2.02,1.74,3.88,0.99,2.31,0.45,6.24,1.49,3.06,0.74,"458"
"336","1998_03_25_FL_Foreign_Human_Rights.txt",4.6,0.41,0.8,3.48,1.07,11.95,0.56,1.1,0,2.39,1.96,1.93,0.82,0.37,1.2,0.62,3.37,1.16,5.89,0.71,2.43,0.84,3.14,1.12,7.41,0.99,3.2,0.69,"458"
"337","1998_09_15_FL_Foreign_Peace_Corps.txt",3.49,0.18,1.01,3.99,0.5,13.07,0.83,0.46,0,1.42,3.35,2.66,1.47,0.41,1.28,0.37,2.98,0.87,7.16,1.24,1.24,0.78,3.76,0.05,6.74,1.51,2.34,0.05,"458"
"338","1998_09_17_FL_Foreign_Muskie.txt",5.66,0.42,0.83,3.89,0.44,12.19,0.74,0.81,0,1.97,2.62,2.82,0.72,0.42,0.76,0.55,2.34,1.18,3.8,1.62,1.59,0.74,3.89,0.7,8.74,1.44,3.08,0.35,"458"
"339","1998_10_13_FL_Foreign_Globalization.txt",5.54,0.28,1.27,4.46,1.2,13.07,0.61,1.04,0,2.05,1.86,3.14,1.51,0.59,0.78,0.87,2.52,1.3,2.5,1.89,3.02,0.87,2.81,0.9,6.42,1.58,2.52,0.24,"458"
"340","1998_11_22_FL_Foreign_Haiti.txt",5.26,0,0.94,3.1,0.85,12.12,0.94,0.56,0,2.07,2.63,2.35,1.13,0.66,1.79,0.47,2.44,0.47,6.48,0.56,1.22,1.03,2.54,0.56,7.05,0.94,3.67,0.28,"458"
"341","1998_11_24_FL_Foreign_Hurricane_Latin-Am.txt",5.7,0.35,0.89,4.35,0.5,13.43,0.38,1.73,0,2.5,1.77,3.08,0.96,0.08,0.81,0.92,2.85,1.27,2.89,0.89,2.12,1.08,2.54,0.69,8.51,0.89,2,0.38,"458"
"342","1998_12_04_FL_Foreign_Child_Labor.txt",4.32,0.66,0.95,4.73,0.89,12.25,0.55,1.18,0.01,2.18,1.87,2.5,0.58,0.4,0.91,0.58,3.2,1.71,7.21,1.25,1.34,0.54,2.18,1.05,6.8,0.95,2.6,0.44,"458"
"343","1998_12_13_FL_Foreign_Middle_East.txt",2.57,0.53,0.53,4.54,0.83,12.86,0.3,0.38,0,1.59,2.87,2.19,0.98,0.53,1.21,0.68,3.4,1.36,5.14,1.82,1.13,1.36,3.86,0.76,6.88,0.91,2.34,0.15,"458"
"344","1999_02_07_FL_Foreign_NGO.txt",4.85,0.49,0.78,3.41,0.62,12.34,0.21,0.41,0,1.89,2.14,2.76,0.7,0.41,2.02,0.37,3.33,0.9,4.4,1.15,1.48,1.03,2.84,1.32,9.38,1.56,2.67,0.29,"458"
"345","1999_02_09_FL_Foreign_Population.txt",6.07,0.35,0.71,4.07,0.63,13.41,0.48,0.89,0,2.43,1.87,2.18,1.04,0.3,0.76,0.35,2.61,1.11,5.14,1.01,2.45,0.91,3.01,0.71,8.47,1.57,3.42,0.4,"458"
"346","1999_03_16_FL_Foreign_USAID.txt",4.53,0.48,0.64,4.21,0.66,11.98,0.44,0.58,0,1.81,2.84,2.78,1.29,0.58,0.93,0.5,2.92,1.59,4.31,1.41,2.01,1.25,3.26,0.52,7.91,1.49,2.24,0.14,"458"
"347","1999_04_09_FL_Foreign_Kosovo.txt",3.99,0.11,1.12,4.21,0.8,13.39,0.4,0.87,0,1.45,2.39,1.96,0.62,0.44,1.96,0.4,2.98,1.42,5.91,1.23,0.87,1.23,3.05,0.73,7.66,1.6,1.63,0.4,"458"
"348","1999_04_12_FL_Foreign_Violence.txt",3.23,0.37,1.22,5.12,0.98,10.79,0.49,1.59,0,2.01,1.59,1.52,0.79,0.24,1.83,0.43,4.63,3.05,5.24,1.95,1.65,0.61,3.66,0.85,5.85,0.91,2.26,1.04,"458"
"349","1999_04_13_FL_Foreign_Global_Leadership.txt",5.58,0.45,0.77,3.34,0.97,12.03,0.32,0.93,0,1.88,2.18,2.89,0.69,0.57,1.4,0.77,2.83,1.58,3.16,1.05,2.35,1.31,3.66,0.93,7.46,1.56,2.57,0.3,"458"
"350","1999_04_21_FL_Foreign_Kosovo_Refugees.txt",4.66,0.32,1.18,5.39,0.36,13.5,0.86,1.81,0,2.54,1.95,2.4,0.41,0.27,0.82,0.45,1.99,0.82,5.57,0.82,1.68,1.04,3.53,0.54,8.65,0.91,1.95,0.27,"458"
"351","1999_05_05_FL_Foreign_Kosovo_Refug.txt",1.04,0.17,0.69,4.33,0,11.25,0.69,0.52,0,1.38,3.29,3.63,0.87,0.17,5.02,0.35,2.42,0.87,7.44,0.35,1.73,1.73,2.77,0,6.92,0.69,2.25,0,"458"
"352","1999_05_12_FL_Foreign_Peace_Ireland.txt",4.02,0.63,1.16,4.65,0.51,11.85,0.99,1.16,0.02,1.75,2.27,2.27,1.38,0.32,0.81,0.63,3.43,1.66,4.73,1.77,1.26,0.55,3.15,1.04,6.74,1.28,2.21,0.39,"458"
"353","1999_05_18_FL_Foreign_Balkans.txt",5.37,0.12,0.71,5.8,0.55,11.75,0.51,0.9,0,2.23,2.23,2.43,0.86,0.27,0.43,0.27,3.13,1.88,8.11,0.86,1.57,1.25,2.66,0.55,7.52,1.18,1.21,0.08,"458"
"354","1999_06_17_FL_Foreign_Civil_Society.txt",1.66,0,1.24,3.32,0.41,12.45,1.24,1.66,0,2.07,3.32,1.66,0,0.83,2.49,0,2.49,0,2.9,0,3.32,2.9,4.56,0.41,7.88,1.24,2.07,0,"458"
"355","1999_06_17_FL_Foreign_Globalization.txt",4.42,0.72,1.18,4.72,0.8,13.33,0.8,1.08,0,1.71,2.37,1.95,1.24,0.5,1.16,0.44,2.87,1.14,3.43,2.01,2.17,0.8,3.21,1.24,6.89,1.12,2.57,0.48,"458"
"356","1999_06_18_FL_Foreign_Democracy.txt",4.25,0.51,0.91,5.32,0.77,12.21,0.67,0.95,0,1.69,2.16,2.69,0.88,0.58,0.65,0.56,3.16,1.07,4.32,0.84,2.76,0.63,3.11,0.74,7.73,1.07,3.23,0.88,"458"
"357","1999_06_22_FL_Foreign_Macedonia.txt",4.11,0.36,0.54,4.2,0.27,13.76,1.52,0.71,0,2.14,3.04,1.43,0.98,0.27,1.07,0.18,3.04,1.61,8.49,0.89,1.61,1.34,3.4,1.07,7.6,1.79,1.88,0.18,"458"
"358","1999_06_29_FL_Foreign_Democracy_Forum.txt",3.78,0.86,0.59,3.51,0.43,13.49,0.49,0.81,0,1.4,1.67,1.94,0.81,0.27,1.67,0.38,3.35,1.24,3.35,0.97,3.24,0.76,2.64,1.35,10.04,0.92,5.07,0.27,"458"
"359","1999_08_02_FL_Foreign_Land_Mines.txt",4.4,0.14,0.57,5.35,0.28,13.67,0.71,1.61,0,2.08,2.03,2.22,0.95,0.09,0.95,0.52,2.98,1.04,4.68,0.9,2.22,1.09,3.83,0.66,7.76,1.23,2.13,0.19,"458"
"360","1999_09_23_FL_Foreign_Democracy.txt",4.21,0.66,0.62,3.9,0.66,13.02,0.46,0.77,0.08,1.74,2.05,2.47,0.89,0.39,0.46,0.85,3.05,2.16,4.71,0.89,1.51,1.85,2.59,0.85,8.34,1.24,3.17,0.19,"458"
"361","1999_10_05_FL_Foreign_Poland.txt",4.72,0.55,0.68,5.06,0.92,13.27,0.85,0.65,0,1.81,1.81,2.43,0.75,0.48,1.4,0.24,3.08,1.92,4.31,1.13,2.02,0.96,1.71,1.23,7.97,0.82,3.42,0.27,"458"
"362","1999_10_07_FL_Foreign_Globalization.txt",6.23,1.29,0.75,6.52,0.54,14.61,0.94,0.75,0,1.59,2.02,2.21,0.62,0.57,0.78,0.49,2.51,1.51,3.45,1.13,2.59,0.75,2.29,0.51,7.92,1.21,3.05,0.38,"458"
"363","1999_11_11_FL_Foreign_Peace.txt",3.6,0.21,0.21,3.81,0.49,14.17,0.56,1.41,0,1.97,2.33,2.47,0.99,0.28,0.28,0.56,2.89,0.78,2.68,0.85,2.47,0.63,3.03,1.27,9.66,1.69,3.39,0.49,"458"
"364","1999_11_18_FL_Foreign_Human_Trafficking.txt",3.6,0.21,0.21,3.81,0.49,14.17,0.56,1.41,0,1.97,2.33,2.47,0.99,0.28,0.28,0.56,2.89,0.78,2.68,0.85,2.47,0.63,3.03,1.27,9.66,1.69,3.39,0.49,"458"
"365","1999_11_18_FL_Foreign_Turkey.txt",5.21,1.3,0.79,6.61,0.41,14.94,1.13,0.21,0,1.13,1.95,2.06,1.13,0.48,0.62,0.58,3.01,1.47,4.42,1.34,2.54,0.62,2.95,0.45,5.96,1.06,2.64,0.24,"458"
"366","1993_06_13_FL_Health_AMA.txt",5.96,0.23,1.12,3.14,1.01,12.31,0.52,1.01,0,1.67,2.3,2.92,1.03,0.35,1.87,0.58,2.05,0.64,3.9,1.12,1.61,1.26,2.94,0.6,6.9,1.88,2.48,0.63,"458"
"367","1993_09_16_FL_Health_Black Caucus.txt",5.89,0.46,1.31,3.99,0.95,12.15,0.26,0.77,0,2.39,1.9,3.09,1.62,0.28,1.57,0.51,2.39,0.9,4.22,1.16,1.93,0.98,3.11,0.9,6.13,1.88,2.65,0.54,"458"
"368","1993_10_08_FL_Health_ARC.txt",6.41,0.82,0.97,2.72,0.41,11.64,0.67,0.72,0,1.59,1.9,2.87,1.64,0.36,1.79,0.31,2.36,0.72,3.33,0.77,1.74,1.69,3.23,0.67,6.1,1.18,4.62,0.21,"458"
"369","1993_10_19_FL_Health_Institute_Med.txt",7.4,0.47,0.97,2.65,0.91,11.99,0.21,0.56,0.06,2.06,2.3,3.3,1.3,0.5,1.15,0.77,2.42,0.65,2.71,1.24,1.8,1,2.21,0.94,6.92,2.03,2.74,0.35,"458"
"370","1993_11_04_FL_Health_Marshall U.txt",6.19,0.8,1.09,3.4,1.39,9.62,0.86,1.07,0.03,2.04,2.55,2.84,0.8,0.47,2.22,0.36,2.66,1.01,4.65,0.77,1.48,1.48,2.78,0.83,6.27,1.33,1.98,0.47,"458"
"371","1994_02_15_FL_Health_AM_Legion.txt",7.55,0.36,1.14,3.57,1.17,12.18,0.47,0.67,0,1.79,2.31,2.82,0.93,0.18,1.99,0.57,2.72,0.81,5.6,1.06,1.27,0.83,2.83,0.5,6.22,1.53,2.31,0.39,"458"
"372","1994_03_14_FL_Health_U_Colorado.txt",6.02,0.15,1.54,3.31,0.92,10.84,0.38,0.77,0,2.27,2.48,3.81,1.18,0.41,3.66,0.47,3.22,1.03,3.75,1.09,1.39,0.89,2.75,0.41,6.47,1.27,1.54,0.27,"458"
"373","1994_03_15_FL_Health_Wash_U.txt",7.09,0.43,1.16,3.58,0.92,11.49,0.39,0.78,0,2.13,2.02,2.9,1.35,0.53,1.86,0.45,2.7,0.88,4.5,1.21,1.9,1.39,2.53,0.65,6.89,1.16,1.94,0.31,"458"
"374","1994_03_22_FL_Health_UAW.txt",5.82,0.23,1,3.62,1.29,11.26,0.37,0.98,0,2.36,1.66,2.71,1.14,0.12,3.55,0.44,2.76,1.1,5.14,1.43,1.36,1.21,2.22,0.65,6.4,1.38,2.36,0.51,"458"
"375","1994_04_11_FL_Health_Alzheimers.txt",6.8,0.32,0.94,3.94,1.26,10.88,0.64,0.54,0,2.27,1.87,3.55,1.18,0.27,2.76,0.57,2.68,0.66,4.06,1.33,1.72,0.74,3.18,0.66,6.01,1.55,2.09,0.44,"458"
"376","1994_04_20_FL_Health_Comm_Workers.txt",5.51,0.1,1.17,3.55,1.33,10.37,0.43,0.74,0.02,2.11,2.32,3.28,1.09,0.27,1.97,0.78,2.85,1.44,4.47,1.46,1.68,1.19,2.73,1,6.13,1.37,1.82,0.49,"458"
"377","1994_08_16_FL_Health_Families.txt",5.97,0,0.77,3.37,1.38,10.41,0.61,1.84,0,2.45,1.53,2.76,1.23,0.46,2.14,1.07,2.76,1.07,6.58,0.61,0.31,0.46,2.45,0.92,6.43,0.61,2.76,1.23,"458"
"378","1994_10_18_FL_Health_Koop Awards.txt",8.03,0.16,0.88,2.81,0.8,12.53,0.32,0.56,0.08,1.37,1.93,2.97,0.88,0.4,2.17,0.88,2.33,0.88,2.57,1.12,1.93,1.04,3.61,0.64,5.7,1.93,4.18,0.48,"458"
"379","1995_05_22_FL_Health_Ped_AIDS.txt",5.4,0.33,0.85,2.21,0.39,13.52,0.91,0.52,0,1.43,1.17,2.86,0.72,0.59,0.85,0.33,3.58,0.59,7.87,1.89,2.15,1.43,4.23,1.82,5.98,1.43,2.54,0.46,"458"
"380","1996_03_08_FL_Health_Teen_Smoking.txt",4.78,0.54,0.78,3.56,0.88,12.38,0.44,0.88,0,1.8,2.15,3.36,0.68,0.54,1.37,0.83,2.63,1.46,4.83,1.76,2.05,1.61,2.83,1.02,8.68,1.37,1.27,0.34,"458"
"381","1997_01_10_FL_Health_Medical_Center.txt",4.5,0.29,0.59,4.21,0.73,14.33,0.49,0.05,0.05,2.1,3.03,2.89,0.93,0.2,0.83,0.64,3.18,0.64,7.58,1.08,1.66,1.27,2.49,0.44,7.78,1.27,2,0,"458"
"382","1998_05_14_FL_Health_WHO.txt",5.67,0.63,1.28,3.57,0.97,11.68,0.56,2.47,0,1.88,1.57,3.26,0.94,0.41,0.69,0.41,3.79,0.91,5.26,1.1,1.57,0.63,2.25,1.03,6.92,1.19,4.16,0.81,"458"
"383","1998_06_04_FL_Health_Harvard_Med.txt",6.96,0.4,0.65,3.34,1.02,12.66,0.67,1,0,1.98,1.27,2.98,1.13,0.36,2.71,0.33,2.96,1.07,4.09,1.47,1.58,0.76,2.63,0.93,6.7,1.58,2.63,0.45,"458"
"384","1998_06_27_FL_Health_China.txt",5.41,0.34,0.9,4.28,0.23,11.27,0.68,1.58,0,2.03,2.03,2.82,1.35,0.79,1.13,0,3.49,0.11,4.85,0.68,3.27,0.68,4.51,0.68,7.67,0.45,2.48,0.56,"458"
"385","1998_09_10_FL_Health_Colon_Cancer.txt",6.34,0.29,0.59,4.03,0.49,13.91,0.59,1.08,0,2.02,2.26,3.24,1.08,0.34,0.88,0.59,3.49,0.69,5.21,1.08,1.92,0.69,3.1,0.93,7.03,1.38,1.97,0.49,"458"
"386","1998_10_06_FL_Health_Families.txt",5.49,0.32,1.7,3.04,0.59,12.68,0.87,2.01,0.04,1.9,2.29,2.61,0.59,0.43,0.99,0.28,2.73,1.3,5.73,1.15,2.09,1.07,2.92,1.38,6.56,1.38,2.73,0.47,"458"
"387","1998_10_09_FL_Health_Children.txt",5.95,0.24,1.09,4.75,0.84,12.37,0.51,1.07,0,2.25,2.12,2.72,0.75,0.38,0.53,0.51,3.47,1.24,5.33,1.43,1.56,0.99,2.7,0.38,6.36,2.25,2.66,0.32,"458"
"388","1998_11_22_FL_Health_Haiti.txt",5.26,0,0.94,3.1,0.85,12.12,0.94,0.56,0,2.07,2.63,2.35,1.13,0.66,1.79,0.47,2.44,0.47,6.48,0.56,1.22,1.03,2.54,0.56,7.05,0.94,3.67,0.28,"458"
"389","1999_01_04_FL_Health_Long_Term_Care.txt",5.55,0.13,0.4,3.43,0.66,13.74,1.06,1.98,0,1.98,1.72,3.3,0.79,0.53,0.53,0.13,2.51,0,8.19,0.53,2.25,0.66,4.76,1.06,7,1.19,2.25,0.13,"458"
"390","1999_01_13_FL_Health_Epilepsy.txt",6.09,0.49,0.98,4.23,0.66,13.65,0.77,1.22,0,1.82,2.38,3.18,1.12,0.38,0.84,0.45,3.22,0.84,5.63,1.61,1.4,1.05,2.45,0.7,6.23,1.43,2.17,0.7,"458"
"391","1999_01_28_FL_Health_AIDS.txt",4.09,0.36,0.97,2.73,0.9,13.1,0.9,1.04,0,2.12,2.01,2.66,0.79,0.54,0.68,0.57,3.8,0.86,6.25,0.93,1.29,1.01,3.66,0.57,6.6,1.69,3.19,0.47,"458"
"392","1999_02_23_FL_Health_Insurance.txt",5.48,0.16,0.82,2.45,0.9,12.44,0.9,1.39,0,3.27,1.72,1.88,0.33,0.25,0.57,0.41,3.19,1.31,8.67,1.15,3.11,1.23,2.95,0.65,6.63,1.23,2.05,0.25,"458"
"393","1999_03_16_FL_Health_Vitamin_A.txt",5.16,0.18,1.2,3.31,0.55,12.15,0.83,1.1,0,1.66,2.58,3.87,1.38,0.28,1.1,0.55,2.3,0.18,4.14,0.74,1.93,1.1,3.68,0.74,6.54,2.3,2.49,0.83,"458"
"394","1999_04_20_FL_Health_Hofstra.txt",7.16,0.41,1.43,3.59,1.01,11.98,0.5,1.32,0.02,2.18,1.59,2.77,0.89,0.32,1.07,0.41,3.08,0.87,4.45,1.47,1.14,1.34,2.75,0.8,6.98,1.52,2.53,0.48,"458"
"395","1999_06_07_FL_Health_Mental.txt",6.57,0.34,1.27,3.59,0.77,9.96,0.27,2.31,0.03,2.41,1.71,3.42,0.57,0.74,1.54,0.77,2.68,0.87,5.26,1.68,1.37,1.88,1.91,0.6,6.1,1.21,1.04,2.01,"458"
"396","2000_03_20_FL_Health_Emotional.txt",6.1,0.25,0.63,3.51,1.05,13.75,0.54,1.42,0,1.46,1.3,3.72,0.96,0.79,0.79,0.46,2.97,0.54,6.06,1.05,1.05,0.88,3.01,1,7.19,1.42,1.38,1.09,"458"
"397","1993_02_21_FL_Women_First_Ladies.txt",2.75,0.46,0.92,2.98,1.38,10.89,1.61,0.34,0,1.61,5.5,3.78,1.72,0.57,0.92,0.34,3.21,2.06,4.01,1.49,0.46,1.61,1.61,1.03,5.85,1.61,1.38,0,"458"
"398","1993_11_19_FL_Women_Security.txt",4.4,0.6,1.01,4.51,0.81,10.68,0.69,0.9,0,1.54,3.48,2.98,0.6,0.49,1.95,0.52,2.64,1.41,3.93,1.65,0.56,2.17,2.66,0.88,6.99,1.41,1.18,0.17,"458"
