,X,Academic_Language..Low.Frequency.,Citation,Contingency,Descriptive,Directive,Elaborative_Syntax,Emotion_Positive,Emotion_Negative,Emotion_Surprise,Expository_Devices,FirstPerson,Forceful,Future,Inquiry,Interactive,Metadiscourse,Narrative,Past,Persons,Privy,Public,Reasoning,Relations_Positive,Relations_Negative,Reporting,Strategic,Values_Positive,Values_Negative,Name,Type
741,2016_07_21_GE_RNC_OH_DT.txt,5.1,0.42,0.56,4.12,0.9,10.1,0.5,2.4,0.05,2.25,2.25,2.8,2.11,0.11,5.15,0.39,2.78,1.01,4.86,1.13,2.19,0.55,3.41,1.27,7.56,1.35,2.03,1.22,Trump,Opponents
751,2016_07_22_GE_RNC_Volunteers_DT.txt,4.84,0.94,1.02,3.16,1.14,6.83,0.49,0.65,0.17,2.41,4.1,3.53,0.82,0.23,7.16,0.75,2.04,1.97,6.53,1.72,1.05,1.67,1.59,0.62,5.61,0.92,1.24,0.18,Trump,Opponents
761,2016_07_25_GE_Roanoke_VA_DT.txt,4.81,0.61,1.02,4.82,1.37,6.33,0.48,1.49,0.1,1.76,3.57,3.79,1.14,0.31,8.62,0.63,1.97,1.15,5.75,1.26,0.77,1.88,1.55,1.14,6.89,1.21,0.71,0.38,Trump,Opponents
771,2016_07_27_GE_Press_Conf_DT.txt,5.63,0.52,1.05,3.8,1.57,7.72,0.52,1.83,0,1.18,1.31,3.93,1.83,0.26,5.63,0.26,2.88,1.18,6.41,1.05,0.92,2.49,1.96,1.18,6.81,1.44,0.52,0.52,Trump,Opponents
781,2016_07_27_GE_Scranton_TH_DT.txt,5.42,0.88,0.84,3.69,1.68,5.92,0.62,1.19,0.07,1.94,3.68,3.59,1.6,0.25,7.9,0.54,1.96,1.1,5.19,1.3,0.53,1.59,1.73,0.88,7.25,0.99,0.87,0.37,Trump,Opponents
791,2016_08_01_GE_Stump_OH__TH_DT.txt,4.95,0,0.5,4.95,0.99,6.19,0.5,2.23,0,2.72,1.98,3.96,0.25,0.74,6.44,0.25,2.23,1.24,6.68,0.5,0.99,0.74,3.71,2.23,5.69,2.48,0.25,0.25,Trump,Opponents
801,2016_08_02_GE_Purple_Heart_DT.txt,5.39,0.23,1.07,3.91,1.42,6.53,0.51,1.39,0.06,2.79,3.25,4.25,1.37,0.2,6.85,0.53,2.34,1.1,5,1.43,0.7,1.57,1.86,0.95,7.93,1.47,0.78,0.42,Trump,Opponents
811,2016_08_04_GE_Refugees_ME_DT.txt,4.32,0.4,0.97,3.96,1.24,7.47,0.41,1.49,0.1,2.47,2.7,3.95,1.68,0.44,8.6,0.47,1.99,1.01,4.82,1.23,1.03,1.43,2.02,0.93,6.61,1.1,1.11,0.61,Trump,Opponents
821,2016_08_05_GE_Ryan_Endorse_WI_DT.txt,4.43,0.52,0.82,3.78,1.56,7.62,0.48,1.6,0,1.96,3.12,3.54,1.65,0.25,6.38,0.51,1.99,0.82,5.49,1.32,0.85,1.42,1.78,1.04,7.84,1.24,0.96,0.48,Trump,Opponents
831,2016_08_08_GE_Economic_Detroit_DT.txt,7.58,0.43,0.55,5.22,0.93,10.93,0.5,1.03,0.02,4.19,1.08,2.06,2.2,0.14,5.1,0.29,2.87,0.84,4.69,0.81,3.21,0.29,2.7,0.89,8.44,1.72,1.53,1,Trump,Opponents
841,2016_08_09_GE_2nd_Amend_DT.txt,4.84,0.29,1.17,3.62,1.26,7.35,0.39,1.58,0.11,2.98,3.49,3.58,1.03,0.46,7.32,0.46,2.08,1.02,4.57,1.29,1.18,1.71,1.77,1.18,7.25,1.32,0.85,0.44,Trump,Opponents
851,2016_08_10_GE_Stump_VA_DT.txt,5,0.36,0.83,4.35,1.41,7.59,0.35,1.33,0.08,2.26,3.14,4.2,1.57,0.33,6.85,0.47,1.99,1.33,4.04,1.43,0.63,1.81,1.81,1.02,7.58,1.12,0.66,0.5,Trump,Opponents
861,2016_08_11_GE_Evangel_Lead_FL_DT.txt,4.25,0.2,1.35,3.41,1.46,7.88,0.75,0.9,0.05,2.13,3.52,3.87,1.16,0.28,6.81,0.75,1.94,1.55,4.92,1.61,0.6,2.36,1.46,0.95,6.03,1.01,1.3,0.18,Trump,Opponents
871,2016_08_11_GE_Homebuilders_FL_DT.txt,5.53,0.36,0.94,3.84,1.3,8.34,0.64,1.2,0.11,3.44,3.42,4.09,1.14,0.26,5.47,0.49,1.76,1.36,4.26,1.3,1.22,1.64,1.75,0.86,7.97,1.5,0.99,0.4,Trump,Opponents
881,2016_08_12_GE_Altoona_PA_DT.txt,4.43,0.2,0.91,4.37,1.46,6.84,0.47,1.3,0.06,2.12,3.57,3.74,1.49,0.27,7.19,0.51,2.2,0.85,4.92,1.44,0.88,1.92,1.75,0.96,7.19,1.17,1.04,0.35,Trump,Opponents
891,2016_08_12_GE_Erie_PA_DT.txt,4.49,0.21,1.14,4.14,1.52,6.9,0.49,1.22,0.04,1.93,3.2,3.63,1.86,0.27,7.96,0.36,2.18,1.06,4.6,1.25,0.95,1.51,2.11,0.74,7.24,1.32,0.97,0.38,Trump,Opponents
901,2016_08_15_GE_Foreign_Policy_OH_DT.txt,4.68,0.78,0.6,4.41,0.78,11.35,0.31,3.41,0,2.63,1.43,3.41,1.23,0.18,5.02,0.38,2.86,1.38,4.91,1.36,1.8,0.51,2.79,1.65,7.96,1.32,1.61,0.94,Trump,Opponents
911,2016_08_16_GE_Inner_Cities_DT.txt,4.62,0.4,0.49,3.58,1.01,11.64,0.52,2.14,0,2.05,2.05,2.39,1.56,0.21,5.94,0.18,2.45,0.64,6.49,0.83,3.03,0.24,2.82,1.38,7.9,1.56,2.2,1.68,Trump,Opponents
921,2016_08_18_GE_Charlotte_NC_DT.txt,4.35,0.28,0.84,3.24,1.09,10.32,0.53,2.32,0.06,2.09,2.62,2.54,1.87,0.28,5.52,0.22,2.4,0.81,6.44,0.98,2.2,0.45,2.96,1.51,8.28,0.95,2.18,1.2,Trump,Opponents
931,2016_08_19_GE_Af_Ams_MI_DT.txt,5.62,0.5,0.62,3.47,1.08,10.7,0.77,2.04,0.04,3.08,1.27,1.77,2.62,0.12,5.74,0.19,2.08,1.16,5.39,0.73,2.73,0.39,2.62,1.5,8.59,1.5,2.16,1.16,Trump,Opponents
941,2016_08_20_GE_Party_Lincoln_VA_DT.txt,6.28,0.34,0.27,4.87,0.65,10.73,0.31,1.42,0.04,3.95,1.42,2.45,2.34,0.23,5.48,0.23,2.8,0.42,6.13,0.65,3.37,0.15,2.38,0.84,8.28,1.3,2.07,0.92,Trump,Opponents
951,2016_08_22_GE_Law_Order_Akron_DT.txt,6.3,0.3,0.71,3.54,1.39,9.05,0.36,1.32,0,2.92,2.14,3.05,1.99,0.19,6.89,0.28,2.52,0.58,4.91,1.32,1.86,0.94,2.28,0.88,7.75,1.19,1.49,1.03,Trump,Opponents
961,2016_08_23_GE_Austin_TX_DT.txt,5.5,0.36,0.56,3.91,1.19,8.24,0.46,1.53,0.02,3.32,1.67,2.72,2.13,0.29,7.84,0.29,1.88,0.88,4.97,0.9,1.67,1.21,2.88,1.36,6.86,1.09,1.9,1.28,Trump,Opponents
971,2016_08_24_GE_Immigration_MS_DT.txt,5.09,0.29,0.33,4.31,0.86,11.01,0.49,1.97,0,2.18,1.23,2.14,2.34,0.08,5.96,0.25,2.26,0.66,6.49,1.03,2.71,0.25,2.51,1.03,9.37,1.27,2.55,1.03,Trump,Opponents
981,2016_08_24_GE_Tampa_FL_DT.txt,6.06,0.23,0.51,3.75,1.13,10.44,0.7,1.41,0.04,4.26,1.29,1.64,2.97,0,5.32,0.12,2.19,0.47,5.63,0.51,3.36,0.35,2.42,1.02,8.92,1.41,2.35,1.45,Trump,Opponents
991,2016_08_25_GE_Manchester_DT.txt,4.89,0.55,0.65,3.47,1.31,9.46,0.44,1.88,0.02,2.13,1.52,3.62,1.79,0.29,6.72,0.4,2.7,0.69,6,1.22,2.13,0.91,2.09,1.14,7.62,1.24,1.79,1.31,Trump,Opponents
1001,2016_08_27_GE_Joni_Earnst_Roast_IA_DT.txt,5.44,0.4,0.53,4.26,0.99,11.58,0.46,1.68,0.03,2.51,1.25,2.94,2.11,0.2,4.85,0.23,2.84,0.86,5.71,0.89,3.23,0.2,2.41,1.15,7.39,1.48,2.87,1.55,Trump,Opponents
1011,2016_08_30_GE_Everett_WA_DT.txt,4.62,0.53,0.76,3.96,1.13,9.34,0.78,1.76,0.1,2.36,1.85,2.89,2.22,0.23,6.83,0.41,2.55,1.13,4.97,1.19,1.91,1.03,2.87,0.86,7.45,0.98,1.81,0.64,Trump,Opponents
1021,2016_08_31_GE_Immigration_AZ_DT.txt,4.37,0.43,0.82,4.1,1.3,8.87,0.39,1.67,0.06,2.55,1.53,3.4,2.2,0.29,6.43,0.43,2.99,0.98,4.78,1.02,2.37,1.12,2.57,1.03,7.15,1.45,1.84,1.3,Trump,Opponents
1031,2016_08_31_GE_Press_Conf_Mexico_DT.txt,5.1,0.2,0.78,3.53,0.49,15.88,0.69,1.18,0.2,2.45,1.76,4.31,0.78,0.2,4.51,0.49,1.96,0.29,2.25,0.78,1.27,0.78,4.31,0.29,8.33,0.78,4.22,0.78,Trump,Opponents
1041,2016_09_01_GE_Am_Legion_OH_DT.txt,4.07,0.21,0.21,3.5,0.71,12.93,0.79,0.29,0.07,1.79,2.36,2.71,3.21,0.43,5.07,0.14,1.36,0.07,5.86,0.5,2.71,0.14,5.14,1,7.93,1.79,4.71,0.57,Trump,Opponents
1051,2016_09_01_GE_Jobs_OH_DT.txt,5.87,0.34,0.47,3.86,1.21,8.21,0.44,0.94,0,3.12,2.18,2.45,3.29,0.2,8.18,0.27,2.31,0.5,4.69,1.37,1.54,0.67,3.12,1.44,7.81,1.17,2.01,0.6,Trump,Opponents
1061,2016_09_03_GE_Af_Am_Church_Detroit_DT.txt,6.34,0,0,7.39,0.35,15.14,1.06,0.35,0.35,0.7,4.93,3.17,1.06,0.35,6.69,0,3.52,1.41,2.46,2.11,1.41,1.06,5.28,0.35,4.23,0,2.82,0,Trump,Opponents
1071,2016_09_06_GE_Stump_Greenville_NC_DT.txt,5.27,0.51,0.73,3.55,0.81,12.46,0.34,1.41,0.04,3,1.11,2.4,2.23,0.17,4.28,0.04,2.7,0.77,7.11,0.86,2.44,0.34,3.21,1.28,9.68,1.46,1.93,1.58,Trump,Opponents
1081,2016_09_07_GE_Union_Leag_PA_DT.txt,5.68,0.23,0.69,4.14,0.95,9.51,0.21,1.98,0,3.34,1.41,3.45,2.11,0.31,6.04,0.36,2.96,0.95,3.78,1.05,2.26,0.82,3.55,0.9,9.41,1.62,2.13,0.51,Trump,Opponents
1091,2016_09_08_GE_School_Choice_Cleve_OH_DT.txt,3.53,0.48,1.26,2.83,0.39,11.08,0.44,1.88,0.09,2.44,2.09,3.49,1.66,0.26,5.02,0.48,2.44,0.57,5.71,1.31,3.53,0.65,3.71,1.26,8.11,1.61,2.7,1,Trump,Opponents
1101,2016_09_09_GE_Pensacola_FL_DT.txt,4.76,0.24,0.71,3.98,0.82,10.07,0.54,1.4,0.14,2.65,1.7,3.23,2.52,0.17,5.14,0.44,2.69,0.61,7.08,0.88,1.97,0.48,3.54,1.19,8.85,1.43,1.74,1.22,Trump,Opponents
1112,2016_09_12_GE_National_Guard_MD_DT.txt,4.1,0.53,0.7,3.4,1.03,11.6,0.98,2.21,0.16,1.8,2.01,3.36,1.31,0,6.72,0.29,2.17,1.11,7.42,1.19,1.8,0.57,3.12,1.03,7.26,1.03,2.79,0.82,Trump,Opponents
1122,2016_09_13_GE_Stump_DesMoines_IA_DT.txt,5.07,0.51,0.79,4.05,1.15,8.41,0.53,1.83,0.02,3.11,1.96,3.3,2.4,0.18,7.11,0.22,2.11,0.51,4.21,1.04,1.61,1.17,3.17,0.79,7.67,0.97,1.65,0.68,Trump,Opponents
1132,2016_09_15_GE_Economic_Club_NY_DT.txt,6.86,0.3,0.85,4.67,0.9,10,0.74,1.37,0.04,4.21,1.77,3.56,2.4,0.15,5.76,0.35,2.36,0.68,3.69,1.07,1.99,0.81,2.84,0.77,8.49,1.66,1.46,0.76,Trump,Opponents
1142,2016_09_16_GE_Birther_Concess_DC_DT.txt,3.15,0.34,0.34,4.86,0.6,10.39,1.11,0.43,0.26,2.13,3.32,5.54,0.6,0,6.13,0.34,1.7,0.26,5.88,0.85,0.6,1.79,3.41,0.51,5.96,0.51,3.41,0.09,Trump,Opponents
1152,2016_09_16_GE_Deplor_2amend_FL_DT.txt,4.93,0.28,0.78,4.3,1.48,7.67,0.63,1.65,0.19,2.08,2.16,4.09,2.06,0.11,9.98,0.29,1.87,0.58,4.88,0.79,1.28,2,2.69,0.86,7.67,0.75,1.48,0.75,Trump,Opponents
1162,2016_09_28_GE_Polish_Am_Cong_IL_DT.txt,4.04,0.68,1.06,3.22,0.8,7.35,0.44,1.3,0.15,2.18,3.57,4.99,1.74,0.41,6.23,0.59,1.56,1.27,3.66,1.09,1.09,2.48,2.27,0.59,7.62,0.83,1.56,0.32,Trump,Opponents
1172,2016_09_28_GE_Stump_Waukesha_WI_DT.txt,4.75,0.28,0.97,4.62,1.44,7.35,0.27,1.27,0.06,2.76,2.32,3.45,1.97,0.28,8.52,0.42,2.26,0.66,5.33,1.17,1.3,0.96,2.13,1.03,7.55,1.24,1.22,1.03,Trump,Opponents
1182,2016_09_30_GE_Stump_Novi_MI_DT.txt,5.13,0.35,1.14,4.31,1.09,7.88,0.42,1.49,0,3.03,2.02,2.86,2.11,0.21,8.28,0.28,2.5,1.07,5.54,1.03,1.39,1.28,2.09,0.89,7.65,1.14,1.21,0.81,Trump,Opponents
1192,2016_10_03_GE_Retired_Am_Warriors_VA_DT.txt,6.49,0.13,0.72,3.27,1.16,11.41,0.4,1.61,0.04,2.6,1.66,5.37,1.21,0.58,4.97,0.27,2.37,0.85,3.09,2.01,2.51,0.63,2.91,0.85,5.91,1.66,2.55,0.98,Trump,Opponents
1202,2016_10_03_GE_Stump_Loveland_CO_DT.txt,5.39,0.33,0.61,5.09,1.13,9.54,0.46,1.47,0.12,2.51,3.03,3.44,1.42,0.26,6.51,0.41,2.65,1.13,5,1.43,1.57,1.04,2.13,0.94,7.41,0.85,1.19,0.91,Trump,Opponents
1212,2016_10_04_GE_Stump_Prescott_V_AZ_DT.txt,5.68,0.36,0.56,4.61,1.32,8.37,0.54,1.46,0.07,3.05,1.58,3.78,1.61,0.3,5.86,0.37,2.12,1.14,4.8,1.24,1.5,1.05,2.61,0.77,8.23,0.79,1,1.13,Trump,Opponents
1222,2016_10_05_GE_Stump_Henderson_NV_DT.txt,5.24,0.35,0.8,4.26,1.35,8.17,0.48,1.32,0.09,2.41,2.07,3.53,1.66,0.13,7.5,0.27,2.67,1.35,5.16,1.14,1.55,1.02,2.67,1.04,7.69,0.9,1.55,0.72,Trump,Opponents
1232,2016_10_05_GE_Stump_Reno_NV_DT.txt,4.84,0.57,0.75,4.13,1.18,8.44,0.52,1.62,0.04,2.96,1.8,3.15,1.64,0.25,7.07,0.34,2.56,0.85,4.4,1.16,1.57,1.16,2.14,0.91,8.51,1.12,1.26,0.69,Trump,Opponents
1242,2016_10_06_GE_TownHall_Sandown_NH_DT.txt,4.27,0.13,0.67,3.5,1.11,8.78,0.54,1.78,0.17,3.13,2.86,3.67,1.82,0.24,6.29,0.5,2.19,1.38,4.27,1.82,1.18,1.68,2.42,0.98,7.3,1.14,0.91,0.24,Trump,Opponents
1252,2016_10_10_GE_Ambridge_PA_DT.txt,4.87,0.35,0.67,4.24,1.07,7.22,0.54,1.61,0.04,1.92,2.65,3.44,1.9,0.32,6.96,0.49,2.26,1.26,5.74,1.5,1.12,1.32,2.06,1.3,7.26,1.19,1.04,0.55,Trump,Opponents
1262,2016_10_10_GE_Wilkes_Barre_PA_DT.txt,4.3,0.32,0.76,4.3,1.35,6.73,0.45,1.21,0.06,2.55,2.58,3.36,2.04,0.2,6.48,0.76,2.44,0.92,5.08,1.16,0.99,1.15,1.85,0.95,7.38,0.92,0.99,0.47,Trump,Opponents
1272,2016_10_12_GE_Lakeland_FL_DT.txt,5.17,0.43,0.97,4.4,1.5,7.37,0.47,1.61,0.02,2.41,2.83,3.27,1.77,0.31,7.09,0.53,2.38,1,5.3,1.05,1.04,1.16,1.85,0.77,7.39,0.92,0.89,0.64,Trump,Opponents
1282,2016_10_12_GE_Ocala_FL_DT.txt,5.5,0.33,0.64,4.38,1.42,7.46,0.48,1.6,0.03,2.12,2.62,3.39,1.5,0.35,7.68,0.65,2.56,1,5.01,1.51,1.19,1.28,1.62,1.24,7.19,1.1,0.93,0.66,Trump,Opponents
1292,2016_10_13_GE_Cincinnati_OH_DT.txt,4.52,0.27,0.73,4.37,1.36,9.02,0.45,1.63,0.05,2.11,1.8,3.19,2.11,0.36,6.99,0.29,2.61,0.87,4.19,0.91,1.33,1.16,2.49,1.02,8.44,1,1.29,0.93,Trump,Opponents
1302,2016_10_13_GE_Millenials_OH_DT.txt,7.21,0.45,0.78,4.03,0.67,11.69,0.62,1.23,0,2.91,1.23,2.85,1.9,0.11,4.53,0.28,2.46,0.45,5.82,1.06,3.24,0.56,2.18,1.45,7.94,1.29,2.8,1.23,Trump,Opponents
1312,2016_10_13_GE_Sexual_Assault_DT.txt,6.15,0.64,0.93,3.55,1.12,9.34,0.38,1.52,0.09,1.94,2.25,4.19,1.48,0.26,5.35,0.22,2.95,1.17,4.03,1.43,1.68,0.9,2.73,1.45,7.65,1.26,1.32,1.28,Trump,Opponents
1322,2016_10_14_GE_Charlotte_NC_DT.txt,4.89,0.32,0.82,4.24,1.52,6.92,0.43,0.99,0.14,2.1,2.87,3.5,2.03,0.42,8.73,0.43,2.33,1.03,4.1,1.17,0.85,1.94,2.08,0.89,7.37,0.93,1.02,0.49,Trump,Opponents
1332,2016_10_14_GE_Greensboro_NC_DT.txt,4.83,0.28,1.1,4.31,1.38,7.03,0.34,1.46,0.02,2.57,2.23,3.29,1.62,0.36,7.04,0.39,2.7,1,4.39,1.51,1.44,1.18,2.72,1.16,7.83,1.05,0.84,0.9,Trump,Opponents
1342,2016_10_17_GE_Green_Bay_WI_DT.txt,5.05,0.63,0.71,3.73,1.27,7.31,0.43,0.89,0.19,2.5,1.93,3.42,1.77,0.22,8.59,0.33,2.26,0.76,5.13,1.36,1.57,0.92,2.18,1.01,7.51,1.33,1.27,0.79,Trump,Opponents
1352,2016_10_18_GE_Colorado_Springs_DT.txt,5.42,0.66,0.78,3.67,1.26,7.99,0.35,1.44,0.03,2.81,1.92,3.71,1.84,0.16,7.21,0.5,2.56,0.81,3.93,1.59,1.94,1.21,2.27,1.16,8.09,1.13,1.28,1.06,Trump,Opponents
1362,2016_10_19_GE_Closing_Debate_NV_DT.txt,3.16,0.4,0.79,3.56,0.79,6.72,0,0.4,0,1.19,1.98,5.93,1.98,0,8.3,1.19,2.77,0,5.93,0,0.4,0,3.56,0.4,13.83,0.4,0.79,1.98,Trump,Opponents
1372,2016_10_20_GE_Al_Smith_Dinner_NY_DT.txt,2.19,0.61,0.92,2.91,0.87,8.32,0.66,1.38,0.05,1.99,3.98,4.54,0.77,0.15,7.55,0.61,2.45,1.02,6.02,2.19,1.79,0.82,2.81,1.28,6.23,1.07,1.23,0.46,Trump,Opponents
1382,2016_10_26_GE_Charlotte_NC_DT.txt,5.01,0.23,0.81,4.17,1.26,9.31,0.67,1.69,0.03,2.13,2.78,3.7,1.66,0.3,6.54,0.49,2.19,1,4.22,1.29,1.49,1.25,2.42,0.87,7.34,1.43,1.73,0.79,Trump,Opponents
1392,2016_10_26_GE_Kinston_NC_DT.txt,4.53,0.26,0.75,4.39,1.42,7.75,0.4,1.62,0.05,2.25,2.39,3.48,1.69,0.15,6.9,0.4,2.1,0.9,5.42,1.19,0.99,1.27,1.91,1.11,8.15,1.13,0.88,0.7,Trump,Opponents
1402,2016_10_28_GE_Cedar_Rapids_IA_DT.txt,4.78,0.53,0.73,4.22,0.48,8.58,0.56,1.15,0.03,2.48,2.08,3.23,2.05,0.28,6.39,0.68,2.9,0.93,5.04,1.07,1.46,0.93,2.36,1.04,8.66,0.93,1.69,0.82,Trump,Opponents
1412,2016_10_28_GE_FBI_Emails_ME_DT.txt,5.2,0.37,0.67,3.92,1.35,7.85,0.49,1.56,0.04,1.89,2.52,3.52,1.63,0.37,7.46,0.46,2.42,0.86,4.82,1.17,1.51,1.09,2.33,0.86,8.6,1.07,1.33,0.49,Trump,Opponents
1422,2016_10_28_GE_Manchester_NH_DT.txt,4.84,0.19,0.81,4.54,1.02,8.11,0.58,1.4,0.06,2.56,2.66,3.73,2.11,0.34,6.65,0.54,2.37,1.12,4.75,0.91,1.28,1.2,2.43,1.07,7.82,1.18,1.4,0.6,Trump,Opponents
1432,2016_10_29_GE_Emails_Phoenix_AZ_DT.txt,4.52,0.29,0.5,4.8,1.42,7.68,0.55,1.72,0.05,2.54,2.11,3.62,1.58,0.25,7.09,0.45,2.45,1.08,4.96,1.34,1.25,1.01,1.96,1.03,7.62,1.08,1.15,0.92,Trump,Opponents
1442,2016_10_29_GE_Golden_CO_DT.txt,4.71,0.24,0.83,4.04,1.36,7.42,0.46,1.2,0.05,1.83,2.5,3.64,1.32,0.37,7.26,0.58,2.46,1.27,4.79,1.5,1.32,1.08,1.77,1.25,7.8,1.33,1.25,0.59,Trump,Opponents
1452,2016_10_30_GE_Las_Vegas_NV_DT.txt,4.87,0.25,0.61,4.03,0.96,8.71,0.54,1.34,0,2.46,2.35,3.84,1.78,0.35,6.79,0.38,2.55,1.23,5.27,1.24,1.35,1.28,2.49,0.85,8.47,1.07,1.17,1.1,Trump,Opponents
1462,2016_10_31_GE_Grand_Rapids_MI_DT.txt,4.86,0.34,0.7,4.32,1.35,7.94,0.39,1.51,0.06,2.66,1.92,3.42,1.82,0.32,7.5,0.35,2.51,0.79,5.64,1.24,1.09,1.11,2.48,0.95,7.72,1.03,1.37,0.83,Trump,Opponents
1472,2016_10_31_GE_Warren_MI_DT.txt,5.58,0.18,0.74,4.56,1.37,7.21,0.39,1.23,0.02,2.73,2.42,3.23,1.85,0.43,9.06,0.19,2.45,0.68,4.38,1.17,1.07,1.49,2.17,1.22,8.31,0.94,1.28,0.57,Trump,Opponents
1482,2016_11_01_GE_Eau_Claire_WI_DT.txt,4.73,0.37,0.78,3.59,1.03,8.21,0.37,1.88,0.04,2.1,2.1,3.82,1.81,0.2,8.35,0.3,2.44,0.68,5.23,1.37,1.19,0.71,2.4,1.01,8.62,0.73,1.28,0.87,Trump,Opponents
1492,2016_11_02_GE_Miami_FL_DT.txt,4.72,0.39,0.82,4.39,0.92,8.24,0.46,1.35,0,2.2,1.54,3.59,1.78,0.25,7.33,0.28,2.49,0.73,5.18,1.21,1.51,0.78,2.81,1.38,8.63,1.15,1.58,0.94,Trump,Opponents
1502,2016_11_02_GE_Orlando_FL_DT.txt,4.1,0.33,0.71,3.3,0.8,8.23,0.58,1.45,0.04,2.63,2.34,4.17,2.03,0.33,8.74,0.29,2.41,0.71,4.73,1.23,1.23,0.85,2.65,1.6,8.07,0.67,1.47,0.87,Trump,Opponents
1512,2016_11_03_GE_Concord_NC_DT.txt,4.92,0.15,0.77,4.3,1,6.78,0.58,1.55,0.08,2.34,2.05,3.48,1.85,0.23,8.58,0.43,2.51,0.76,4.83,1.14,1.12,1.17,2.31,1.11,7.06,1.02,1.2,0.71,Trump,Opponents
1522,2016_11_03_GE_Jacksonville_FL_DT.txt,5.04,0.24,0.73,4.61,1.29,7.84,0.38,1.54,0.03,2.14,2.06,3.56,1.76,0.41,6.48,0.54,2.38,0.73,4.99,1.32,1.31,0.93,2.54,1.16,7.67,0.97,1.38,0.69,Trump,Opponents
1532,2016_11_06_GE_Sioux_City_IA_DT.txt,5.13,0.24,0.82,4.06,0.99,7.97,0.5,1.17,0.06,2.72,2.78,4.37,2.25,0.16,6.28,0.78,2.25,0.87,5.37,1.39,1.41,1.05,3.02,0.97,7.42,1.21,1.45,0.93,Trump,Opponents
1542,2016_11_08_GE_Grand_Rapids_MI_DT.txt,4.57,0.59,0.57,4.62,1.32,7.33,0.53,1.34,0.04,2.15,2.27,3.62,2.65,0.12,8.28,0.36,2.49,0.69,4.53,0.85,1.05,1.19,2.85,1.13,8.26,0.85,1.17,0.57,Trump,Opponents
1552,2016_11_09_GE_Victory_NY_DT.txt,2.85,0.2,0.39,2.76,0.98,8.46,0.54,0.89,0.15,1.72,3.89,5.61,2.07,0.05,9.2,0.3,1.87,0.98,7.09,1.62,0.98,1.33,4.63,0.64,5.71,0.74,1.48,0.1,Trump,Opponents
1562,~$16_09_16_GE_Birther_Concess_DC_DT.txt,0,0,0,0,0,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,Trump,Opponents
1572,~$16_09_16_GE_Deplor_2amend_FL_DT.txt,0,0,0,3.03,0,0,0,0,0,9.09,6.06,0,0,0,0,0,0,0,15.15,0,0,0,0,0,0,0,0,0,Trump,Opponents
